Truck,Digger,Blast,Assigned Dump,Tonnes,A grade,B grade,C grade,D grade,E grade,F grade,G grade,H grade,I grade,Load At,Dump At
RD2622,EX1401,D-09920-117,19,228.8000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430497932,1430499209
RD2618,EX1857,D-09896-101,8,222.5,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430497960,1430499430
RD1818,EX1401,D-09920-117,19,213,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430498128,1430499496
RD2619,EX1401,D-09920-117,19,216.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430498332,1430499720
RD2036,EX1857,D-09896-101,8,230.6000061,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430498364,1430499754
RD2130,EX1401,D-09920-117,19,221.1999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430498508,1430499787
RD2815,EX1401,D-09920-117,19,245.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430498698,1430499949
RD1725,EX1857,D-09896-101,8,218.6000061,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430498717,1430499854
RD1726,EX1857,D-09896-101,8,204,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430498721,1430500166
RD2816,EX1401,D-09920-117,19,222.6999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430498878,1430500113
RD2818,EX1401,D-09920-117,19,220.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430499094,1430500349
RD2132,EX1857,D-09896-101,8,201.3000031,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430499380,1430500686
RD2620,EX1401,D-09920-117,19,229.6999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430499576,1430501021
RD1773,EX1857,D-09896-101,8,226.1000061,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430499660,1430501089
RD2131,EX1401,D-09920-117,19,226.5,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430499742,1430501104
RD2817,EX1857,D-09896-101,8,222.8999939,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430499874,1430501237
RD2820,EX1401,D-09920-117,19,228.5,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430499910,1430501301
RD2622,EX1857,D-09896-101,8,229.1000061,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430500060,1430501447
RD1817,EX1401,D-09920-117,19,229.8000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430500094,1430501533
RD2819,EX1857,D-09896-101,8,210.8999939,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430500250,1430501604
RD2120,EX1401,D-09920-117,19,221.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430500260,1430501615
RD2623,EX1401,D-09920-117,19,223.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430500432,1430501815
RD2618,EX1857,D-09896-101,8,225.1999969,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430500434,1430501892
RD1818,EX1401,D-09920-117,19,233.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430500582,1430501968
RD2036,EX1857,D-09896-101,8,217.3999939,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430500684,1430502103
RD2619,EX1401,D-09920-117,19,218.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430500716,1430502093
RD2130,EX1401,D-09920-117,19,244.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430500868,1430502167
RD2815,EX1401,D-09920-117,19,245.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430501022,1430502387
RD2621,EX1401,D-09920-117,19,218.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430501162,1430502502
RD2818,EX1401,D-09920-117,19,225,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430501334,1430506198
RD2620,EX1401,D-09920-117,19,231,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430501844,1430503135
RD2132,EX1401,D-09920-117,19,245.5,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430501988,1430503332
RD2817,EX1857,D-09896-101,8,226.1999969,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430502114,1430503351
RD1773,EX1401,D-09920-117,19,240.3000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430502140,1430503411
RD2131,EX1401,D-09920-117,19,239.6999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430502278,1430507939
RD2622,EX1857,D-09896-101,8,222.6999969,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430502310,1430506765
RD2820,EX1401,D-09920-117,19,227.3000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430502421,1430506627
RD2819,EX1857,D-09896-101,8,215.1999969,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430502554,1430506503
RD1817,EX1401,D-09920-117,19,236.6999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430502574,1430506317
RD2623,EX1857,D-09896-101,8,215.8999939,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430502782,1430506637
RD2035,EX1401,D-09920-117,19,207.3999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430505856,1430507165
RD2036,EX1401,D-09920-117,19,239.6999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430506006,1430507517
RD1776,EX1857,D-09896-101,8,229.6000061,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430506108,1430507622
RD1725,EX1401,D-09920-117,19,224.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430506198,1430507560
RD2119,EX1857,D-09896-101,8,230.8999939,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430506358,1430507870
RD2815,EX1401,D-09920-117,19,233.3999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430506364,1430507865
RD2618,EX1401,D-09920-117,19,214.6999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430506566,1430508022
RD1726,EX1857,D-09896-101,8,227.3000031,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430506612,1430508007
RD2130,EX1857,D-09896-101,8,221.1999969,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430506840,1430508180
RD1775,EX1401,D-09920-117,19,217.3999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430506916,1430508272
RD1818,EX1401,D-09920-117,11,225.3000031,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430507082,1430508393
RD2619,EX1401,D-09920-117,11,231.8999939,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430507226,1430508637
RD1727,EX1401,D-09920-117,11,230.8000031,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430507406,1430508710
RD2816,EX1401,D-09920-117,11,227.5,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430507578,1430508999
RD2817,EX1401,D-09920-117,11,225.5,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430507734,1430509075
RD2818,EX1401,D-09920-117,11,232.8999939,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430507916,1430509404
RD2819,EX1401,D-09920-117,11,238,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430508112,1430509589
RD2820,EX1401,D-09920-117,11,227,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430508288,1430509805
RD2620,EX1401,D-09920-117,11,233.6999969,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430508480,1430509873
RD1725,EX1401,D-09920-117,11,233.1000061,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430508658,1430510194
RD2119,EX1401,D-09920-117,11,231.1000061,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430508838,1430510401
RD2036,EX1857,D-09896-101,8,232.3000031,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430508895,1430510363
RD2035,EX1857,D-09896-101,8,220.8999939,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430508949,1430510864
RD1726,EX1401,D-09920-117,11,230.6000061,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430509028,1430510365
RD2815,EX1857,D-09896-101,8,221.8000031,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430509126,1430510506
RD2618,EX1857,D-09896-101,8,225.6000061,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430509334,1430510600
RD2130,EX1401,D-09920-117,19,219.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430509376,1430510668
RD1775,EX1401,D-09920-117,19,230.3000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430509540,1430511027
RD1818,EX1401,D-09920-117,19,225.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430509686,1430511152
RD2619,EX1857,D-09896-101,8,216.8999939,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430509776,1430511167
RD1727,EX1401,D-09920-117,19,239.6999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430509842,1430511244
RD2622,EX1401,D-09920-117,19,223.6999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430510002,1430511463
RD2623,EX1857,D-09896-101,8,233.1000061,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430510034,1430511570
RD2131,EX1401,D-09920-117,19,229.3000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430510148,1430511556
RD2816,EX1857,D-09896-101,8,221.6000061,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430510256,1430511730
RD2819,EX1401,D-09920-117,19,241.8000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430510408,1430511929
RD2817,EX1857,D-09896-101,8,231.8999939,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430510494,1430512012
RD1776,EX1401,D-09920-117,19,227.3999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430510564,1430511997
RD2820,EX1401,D-09920-117,19,226.6999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430510716,1430512321
RD1817,EX1857,D-09896-101,8,231.8999939,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430510764,1430512228
RD2620,EX1857,D-09896-101,8,217.6999969,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430510968,1430512382
RD1773,EX1401,D-09920-117,19,226.3999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430511030,1430512413
RD1726,EX1401,D-09920-117,19,238.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430511188,1430512581
RD1725,EX1857,D-09896-101,8,224,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430511220,1430512528
RD2120,EX1401,D-09920-117,19,236.3999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430511335,1430512657
RD2119,EX1857,D-09896-101,8,225,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430511438,1430512798
RD2815,EX1401,D-09920-117,19,240.6999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430511490,1430512885
RD2035,EX1401,D-09920-117,19,232.8000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430511654,1430513065
RD2818,EX1857,D-09896-101,8,222,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430511660,1430513122
RD2130,EX1857,D-09896-101,8,225,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430511702,1430511712
RD2618,EX1401,D-09920-117,19,232.3000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430511788,1430513136
RD2619,EX1401,D-09920-117,19,232.1999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430511946,1430513387
RD2130,EX1857,D-09896-101,8,221.5,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430511952,1430513408
RD1727,EX1401,D-09920-117,19,236.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430512106,1430513532
RD1818,EX1857,D-09896-101,8,218.1000061,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430512124,1430513577
RD2036,EX1857,D-09896-101,8,239.3999939,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430512332,1430513960
RD2131,EX1401,D-09920-117,19,235.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430512360,1430513827
RD2623,EX1857,D-09896-101,8,223.8000031,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430512630,1430513982
RD2816,EX1401,D-09920-117,19,229.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430512642,1430514024
RD2037,EX1857,D-09896-101,8,221.3000031,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430512838,1430514171
RD1816,EX1401,D-09920-117,19,228.1999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430512854,1430514136
RD2819,EX1401,D-09920-117,19,219.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430513024,1430514451
RD2817,EX1857,D-09896-101,8,223,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430513036,1430514366
RD1775,EX1401,D-09920-117,11,223.1999969,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430513200,1430514547
RD1817,EX1401,D-09920-117,11,221.3999939,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430513370,1430514715
RD1776,EX1857,D-09896-101,8,221.1999969,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430513506,1430514738
RD1773,EX1401,D-09920-117,11,235.1999969,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430513538,1430514839
RD1726,EX1401,D-09920-117,11,235.1000061,0.218092966,0.153669322,0.745773554,2.094641685,0.116075408,2.067185211,0.042796489,21,1347.847754,1430513712,1430515047
RD2620,EX1857,D-09896-101,8,213.3000031,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430513735,1430515096
